PWGTP,WGTP,AGEP,SEX,MAR,HISP,RAC1P,CIT,SCHL,WKHP,WKWN,WAGP,HINCP,INDP,ESR,FS,SERIALNO,R65,NOC,NRC,FER,PUMA,ADJINC,HUPAOC,HUPARC,state,HHSIZE,SQ_AGEP,EDU1,EDU2,EDU3,EDU4,EDU5,BLW21,EDU_AGE,MARRIED,ADJ_WAGP,ADJ_HINCP,INDP_cat,INDP_prefix,INDP_code,IND1,IND2,IND3,IND4,IND5,IND6,OC_under6,FER_MAR,NOC_MAR,OCunder6_MAR,unemp_reg,fs_availibility,fs_lagreceipt,avg_WAGP,avg_HINCP,SIMBENEFIT,SQ_SIMBENEFIT,SIMBENEFIT_SNAP,SB_EDU2,SB_EDU3,SB_EDU4,SB_EDU5,Elig_NAP,Elig_SNAP,epsilon,P_takeup_NAP,P_nontake_NAP,P_takeup_SNAP,P_nontake_SNAP,takeup_change,takeup_change_pct
30,30,55,0,3,03,9,2,16,0,0,0.0,0.0,N,,1,2023HU0516422,0,0.0,0,0,1101,1.019518,4,4,72,1,3025,0,1,0,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,-0.18469698210786184,-0.18469698210786184,2133,4550285.196079296,3392.0101350763102,2133.139750714729,0.0,0.0,0.0,1,1,0.030394169237601507,0.841656653263443,0.15834334673655703,0.8562841778135855,0.14371582218641454,0.01462752455014249,1.7379443854481118
195,195,82,0,3,03,8,2,21,0,0,0.0,4100.0,N,,0,2023HU0517107,1,0.0,0,0,1102,1.019518,4,4,72,1,6724,0,0,0,1,0,0,0,0,0.0,4180.0238,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,-0.22002323598723803,-0.22002323598723803,3104,9637924.287001718,4363.371034547005,0.0,0.0,3104.5006501854236,0.0,1,1,0.1382545272140018,0.43936959455605484,0.5606304054439452,0.46411703417076267,0.5358829658292373,0.024747439614707822,5.632487983086991
92,92,30,0,5,03,8,2,21,16,52,11500.0,16400.0,8680,1.0,1,2023HU0517222,0,3.0,3,0,1300,1.019518,3,3,72,4,900,0,0,0,1,0,0,0,0,11724.456999999999,16720.0952,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,1,0,0.0,0,4.494460316354261,0.07911436174626973,758,9820.299112984334,9819.49756016022,4272,18251234.652145177,8480.037197119498,0.0,0.0,4272.146375318287,0.0,1,1,0.04627325178900997,0.8856658032871656,0.1143341967128344,0.9211184845076955,0.07888151549230449,0.035452681220529914,4.00294118717767
106,92,5,0,5,03,8,2,1,0,0,-1.0,16400.0,N,,1,2023HU0517222,0,3.0,3,0,1300,1.019518,3,3,72,4,25,1,0,0,0,0,1,0,0,-1.019518,16720.0952,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,4.494460316354261,0.07911436174626973,758,-0.2058311154625253,9819.49756016022,4272,18251234.652145177,8480.037197119498,0.0,0.0,0.0,0.0,1,1,0.024671296157623302,0.9457423439726241,0.05425765602737587,0.9651412189524999,0.034858781047500065,0.019398874979875802,2.051179700634968
42,43,63,0,3,03,8,2,16,0,0,0.0,0.0,N,,1,2023HU0517572,0,0.0,0,0,1600,1.019518,4,4,72,1,3969,0,1,0,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.508288582769087,0.10059756674261638,478,-0.19271691168043145,-0.19271691168043145,2133,4550295.166589141,3392.0124721253437,2133.142087763762,0.0,0.0,0.0,1,1,0.020525748694446583,0.9006694621282236,0.09933053787177637,0.9111480673700916,0.08885193262990843,0.010478605241867944,1.1634240620424365
76,76,47,0,5,03,8,2,16,30,52,11300.0,11300.0,3960,1.0,0,2023HU0518899,0,2.0,2,0,200,1.019518,2,2,72,4,2209,0,1,0,0,0,0,0,0,11520.553399999999,11520.553399999999,MFG-Medical Equipment And Supplies,MFG,10,0,1,0,0,0,0,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,21526.080812227323,21525.643176686917,860,741174.4418074314,5068.80570830709,860.9148865058795,0.0,0.0,0.0,1,1,0.004386833155389372,0.9531151244248954,0.04688487557510457,0.9702659096662758,0.029734090333724206,0.017150785241380362,1.7994452927949343
111,76,10,0,5,03,8,2,7,0,0,-1.0,11300.0,N,,0,2023HU0518899,0,2.0,2,0,200,1.019518,2,2,72,4,100,1,0,0,0,0,1,0,0,-1.019518,11520.553399999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.114307818770852,0.12014854729483725,668,-0.1743825470231435,21525.643176686917,860,741174.4418074314,5068.80570830709,0.0,0.0,0.0,0.0,1,1,0.008507128028684271,0.8973596369587368,0.10264036304126323,0.9299644677319381,0.07003553226806192,0.03260483077320131,3.633418467951504
106,89,45,0,1,05,8,4,17,0,0,0.0,37500.0,9920,0.0,1,2023HU0519668,1,0.0,0,0,700,1.019518,4,4,72,6,2025,0,1,0,0,0,0,0,1,0.0,38231.924999999996,"Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked","Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked",19,0,0,0,0,0,0,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,0.0,63165.761562837055,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8563671850161452,0.14363281498385483,0.8563671850161452,0.14363281498385483,0.0,0.0
81,89,68,0,2,05,8,5,9,0,0,0.0,37500.0,N,,1,2023HU0519668,1,0.0,0,0,700,1.019518,4,4,72,6,4624,1,0,0,0,0,0,0,0,0.0,38231.924999999996,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,-0.18797421896329092,63165.761562837055,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.9383223549283477,0.0616776450716523,0.9383223549283477,0.0616776450716523,0.0,0.0
73,147,23,0,5,03,1,2,16,25,52,9600.0,16800.0,8270,1.0,1,2023HU0520448,0,3.0,3,0,1900,1.019518,3,3,72,5,529,0,1,0,0,0,0,0,0,9787.3728,17127.9024,MED-Nursing Care Facilities (Skilled Nursing Facilities),MED,9,0,0,0,0,0,1,1,0,0.0,0,8.341374917975838,0.1686968590788813,1065,17041.504444487844,32428.68976975243,0,0.0,4013.031158035725,0.0,0.0,0.0,0.0,1,1,0.0,0.9811136798285408,0.018886320171459192,0.9885911898863371,0.011408810113662904,0.007477510057796288,0.7621451225818252
87,147,10,0,5,03,1,2,7,0,0,-1.0,16800.0,N,,1,2023HU0520448,0,3.0,3,0,1900,1.019518,3,3,72,5,100,1,0,0,0,0,1,0,0,-1.019518,17127.9024,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,32428.68976975243,0,0.0,4013.031158035725,0.0,0.0,0.0,0.0,1,1,0.0,0.9714922593409772,0.02850774065902284,0.9822388292779843,0.017761170722015662,0.010746569937007178,1.1061920291878842
177,177,38,0,4,03,9,2,16,20,52,4200.0,28400.0,8680,1.0,1,2023HU0520966,0,2.0,2,0,1900,1.019518,2,2,72,5,1444,0,1,0,0,0,0,0,0,4281.9756,28954.311199999996,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,10833.822911657515,32828.245662942216,0,0.0,3896.598500435318,0.0,0.0,0.0,0.0,1,1,0.0,0.9602969659160585,0.03970303408394149,0.9742641115237693,0.02573588847623065,0.01396714560771084,1.4544610785463772
142,177,19,0,5,03,9,2,16,0,0,0.0,28400.0,N,,1,2023HU0520966,0,2.0,2,0,1900,1.019518,2,2,72,5,361,0,1,0,0,0,1,1,0,0.0,28954.311199999996,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,32828.245662942216,0,0.0,3896.598500435318,0.0,0.0,0.0,0.0,1,1,0.0,0.9257801527362297,0.07421984726377029,0.9493358142248739,0.0506641857751261,0.023555661488644186,2.5444120203941756
96,73,36,0,1,03,8,2,16,0,0,0.0,0.0,N,,1,2023HU0521098,0,2.0,2,0,1900,1.019518,2,2,72,5,1296,0,1,0,0,0,0,0,1,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,2.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,8770.713252591639,5918,35025462.81029413,10907.088100483747,5918.231392087853,0.0,0.0,0.0,1,1,0.05155889908694099,0.9117360441801865,0.0882639558198135,0.9451035449342634,0.054896455065736594,0.033367500754076906,3.65977641961937
137,73,12,0,5,03,8,2,10,0,0,-1.0,0.0,N,,1,2023HU0521098,0,2.0,2,0,1900,1.019518,2,2,72,5,144,1,0,0,0,0,1,0,0,-1.019518,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,8770.713252591639,5918,35025462.81029413,10907.088100483747,0.0,0.0,0.0,0.0,1,1,0.028340328073486087,0.9564644504567132,0.043535549543286756,0.9749234419105925,0.025076558089407452,0.018458991453879303,1.9299192400789287
79,73,19,0,5,03,8,2,16,0,0,0.0,0.0,N,,1,2023HU0521098,0,2.0,2,0,1900,1.019518,2,2,72,5,361,0,1,0,0,0,1,1,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,8770.713252591639,5918,35025462.81029413,10907.088100483747,5918.231392087853,0.0,0.0,0.0,1,1,0.04238354393477488,0.9300379796324314,0.0699620203675686,0.9576167755008294,0.042383224499170646,0.027578795868397954,2.9653408218122035
130,130,66,0,2,03,9,1,14,0,0,0.0,6300.0,N,,1,2023HU0521549,1,0.0,0,0,1600,1.019518,4,4,72,1,4356,1,0,0,0,0,0,0,0,0.0,6422.9634,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.508288582769087,0.10059756674261638,478,-0.19271691168043145,-0.19271691168043145,3104,9637874.880772615,4363.363077342613,0.0,0.0,0.0,0.0,1,1,0.02297601884944268,0.9272499054114287,0.07275009458857129,0.9355068440962855,0.06449315590371452,0.008256938684856774,0.8904760881256817
59,53,74,0,1,03,1,2,18,0,0,0.0,0.0,N,,0,2023HU0521551,2,0.0,0,0,1700,1.019518,4,4,72,2,5476,0,0,1,0,0,0,0,1,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.76604818940949,0.09178260814523174,694,-0.1961959754819696,-0.4977748920155584,4899,24006447.699008435,7207.566544894924,0.0,4899.637506898693,0.0,0.0,1,1,0.15469521647672577,0.6051148653012525,0.39488513469874753,0.6484651142082809,0.3515348857917191,0.04335024890702843,7.163970246450117
106,148,82,0,1,03,8,2,14,0,0,0.0,12500.0,N,,1,2023HU0522406,2,0.0,0,0,1600,1.019518,4,4,72,2,6724,1,0,0,0,0,0,0,1,0.0,12743.974999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.508288582769087,0.10059756674261638,478,-0.19271691168043145,-0.4330677420815574,4899,24006262.924246326,7207.547688896149,0.0,0.0,0.0,0.0,1,1,0.09099045375013672,0.783628617303053,0.216371382696947,0.8156941379614342,0.1843058620385658,0.0320655206583812,4.0919282362017775
151,151,61,0,4,03,9,2,19,0,0,0.0,0.0,N,,1,2023HU0522519,0,0.0,0,0,2000,1.019518,4,4,72,1,3721,0,0,1,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.013078089461713,0.12033076703735386,783,-0.20356922455527432,-0.20356922455527432,2133,4550308.658382416,3392.0156345455466,0.0,2133.1452501839663,0.0,0.0,1,1,0.025036493062011337,0.8742106458423201,0.1257893541576799,0.8866698172148637,0.11333018278513629,0.012459171372543598,1.4251909916446885
95,95,63,0,3,03,9,2,11,0,0,0.0,7200.0,N,,1,2023HU0522824,0,0.0,0,0,1600,1.019518,4,4,72,1,3969,1,0,0,0,0,0,0,0,0.0,7340.5296,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.508288582769087,0.10059756674261638,478,-0.19271691168043145,-0.19271691168043145,2133,4550295.166589141,3392.0124721253437,0.0,0.0,0.0,0.0,1,1,0.013876923347795193,0.9375521672050084,0.062447832794991553,0.9448702557180997,0.05512974428190032,0.0073180885130912365,0.7805526741949323
100,99,58,0,1,03,1,2,11,0,0,0.0,20800.0,N,,1,2023HU0522970,1,0.0,2,0,400,1.019518,4,2,72,6,3364,1,0,0,0,0,0,0,1,0.0,21205.9744,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,34538.22548608401,1082,1172026.3905277136,7062.236002479426,0.0,0.0,0.0,0.0,1,1,0.008802192662069509,0.9186320578373919,0.08136794216260812,0.9547455894720954,0.045254410527904576,0.036113531634703544,3.9312291930809193
166,99,31,0,5,03,1,2,16,20,10,1700.0,20800.0,8370,1.0,1,2023HU0522970,1,0.0,2,0,400,1.019518,4,2,72,6,961,0,1,0,0,0,0,0,0,1733.1806,21205.9744,SCA-Individual And Family Services,SCA,15,0,0,0,0,0,1,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,9200.852094156928,34538.22548608401,1082,1172026.3905277136,7062.236002479426,1082.6016767619167,0.0,0.0,0.0,1,1,0.007329430946541824,0.9344983618517329,0.06550163814826715,0.9646148180196668,0.03538518198033325,0.030116456167933903,3.222740391781678
90,99,12,0,5,03,1,2,9,0,0,-1.0,20800.0,N,,1,2023HU0522970,1,0.0,2,0,400,1.019518,4,2,72,6,144,1,0,0,0,0,1,0,0,-1.019518,21205.9744,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,34538.22548608401,1082,1172026.3905277136,7062.236002479426,0.0,0.0,0.0,0.0,1,1,0.010131527477859264,0.9038415254458394,0.0961584745541606,0.9452612803193184,0.05473871968068156,0.04141975487347904,4.582634644170376
91,91,58,0,3,03,9,2,21,20,20,9300.0,9300.0,7860,1.0,0,2023HU0523534,0,1.0,1,0,1900,1.019518,2,2,72,2,3364,0,0,0,1,0,0,0,0,9481.517399999999,9481.517399999999,EDU-Elementary And Secondary Schools,EDU,4,0,0,0,0,0,1,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,23579.034336351215,23578.805494874494,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7875666046965578,0.21243339530344219,0.7875666046965578,0.21243339530344219,0.0,0.0
249,91,17,0,5,03,9,2,16,0,0,0.0,9300.0,N,,0,2023HU0523534,0,1.0,1,0,1900,1.019518,2,2,72,2,289,0,1,0,0,0,1,1,0,0.0,9481.517399999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,23578.805494874494,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8769022630459693,0.1230977369540307,0.8769022630459693,0.1230977369540307,0.0,0.0
66,66,68,0,1,03,1,2,14,0,0,0.0,13500.0,N,,1,2023HU0523810,2,0.0,0,0,1900,1.019518,4,4,72,2,4624,1,0,0,0,0,0,0,1,0.0,13763.492999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.341374917975838,0.1686968590788813,1065,-0.22884147672015664,-0.4738941946956219,4899,24006379.506304417,7207.559585935986,0.0,0.0,0.0,0.0,1,1,0.05721209576696872,0.8749664531735784,0.12503354682642165,0.8970207805393648,0.10297921946063515,0.022054327365786497,2.520591193615888
74,84,50,0,1,03,9,2,20,0,0,0.0,19800.0,9920,0.0,1,2023HU0523834,0,1.0,1,0,1000,1.019518,2,2,72,3,2500,0,0,1,0,0,0,0,1,0.0,20186.4564,"Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked","Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked",19,0,0,0,0,0,0,0,0,1.0,0,4.015505711072972,0.05571141487096838,575,0.0,25317.440094741345,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7785124794081295,0.2214875205918705,0.7785124794081295,0.2214875205918705,0.0,0.0
80,84,9,0,5,03,9,2,7,0,0,-1.0,19800.0,N,,1,2023HU0523834,0,1.0,1,0,1000,1.019518,2,2,72,3,81,1,0,0,0,0,1,0,0,-1.019518,20186.4564,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,-0.20030820069204153,25317.440094741345,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7891777810703363,0.21082221892966369,0.7891777810703363,0.21082221892966369,0.0,0.0
90,90,80,0,2,03,8,2,6,0,0,0.0,3800.0,N,,1,2023HU0524205,1,0.0,0,0,1101,1.019518,4,4,72,1,6400,1,0,0,0,0,0,0,0,0.0,3874.1683999999996,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,-0.18469698210786184,-0.18469698210786184,3104,9637860.370074784,4363.3607402935795,0.0,0.0,0.0,0.0,1,1,0.05157598906054324,0.8101418753296875,0.1898581246703125,0.8266269576340466,0.1733730423659534,0.016485082304359078,2.0348389345570452
54,45,14,0,5,03,1,2,11,0,0,-1.0,0.0,N,,1,2023HU0524247,0,1.0,1,0,900,1.019518,2,2,72,2,196,1,0,0,0,0,1,0,0,-1.019518,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,-0.242519292650798,31560.751188035123,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8332377541477611,0.16676224585223887,0.8332377541477611,0.16676224585223887,0.0,0.0
354,354,44,0,3,03,8,2,19,0,0,0.0,2410.0,N,,1,2023HU0524256,0,1.0,1,0,1300,1.019518,2,2,72,3,1936,0,0,1,0,0,0,0,0,0.0,2457.03838,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,-0.2058311154625253,34361.58358234929,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8883971589859455,0.11160284101405449,0.8883971589859455,0.11160284101405449,0.0,0.0
402,354,17,0,5,03,8,2,17,16,2,300.0,2410.0,8680,0.0,1,2023HU0524256,0,1.0,1,0,1300,1.019518,2,2,72,3,289,0,1,0,0,0,1,1,0,305.8554,2457.03838,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,9820.299112984334,34361.58358234929,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8198307391384453,0.18016926086155471,0.8198307391384453,0.18016926086155471,0.0,0.0
260,260,41,0,5,03,9,2,21,0,0,0.0,0.0,N,,0,2023HU0524545,0,1.0,1,0,2200,1.019518,2,2,72,3,1681,0,0,0,1,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,-0.2165871954760813,-0.6497615864282439,5618,31567331.49445838,8928.844107050207,0.0,0.0,5618.481244469753,0.0,1,1,0.11389229095495139,0.760377856335007,0.23962214366499301,0.8083497477776136,0.1916502522223864,0.04797189144260661,6.308954297252861
501,260,18,0,5,03,9,2,16,0,0,0.0,0.0,N,,0,2023HU0524545,0,1.0,1,0,2200,1.019518,2,2,72,3,324,0,1,0,0,0,1,1,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,-0.2165871954760813,-0.6497615864282439,5618,31567331.49445838,8928.844107050207,5618.481244469753,0.0,0.0,0.0,1,1,0.08068792932466029,0.8401696475312496,0.15983035246875044,0.8768672542999647,0.1231327457000353,0.03669760676871514,4.367880567519573
251,260,12,0,5,03,9,2,9,0,0,-1.0,0.0,N,,0,2023HU0524545,0,1.0,1,0,2200,1.019518,2,2,72,3,144,1,0,0,0,0,1,0,0,-1.019518,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,-0.2165871954760813,-0.6497615864282439,5618,31567331.49445838,8928.844107050207,0.0,0.0,0.0,0.0,1,1,0.057722205611405904,0.8926244023322882,0.10737559766771176,0.9199773113764838,0.08002268862351625,0.027352909044195517,3.0643245885645336
81,81,37,0,5,03,9,2,20,0,0,0.0,1800.0,N,,1,2023HU0524946,0,0.0,0,0,1000,1.019518,4,4,72,2,1369,0,0,1,0,0,0,0,0,0.0,1835.1324,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,-0.20030820069204153,-0.5087097639987013,3928,15431463.016734364,6236.21912615601,0.0,3928.290088159779,0.0,0.0,1,1,0.061241688078035476,0.823875018872106,0.176124981127894,0.8519394410729701,0.14806055892702985,0.028064422200864136,3.4063931492041886
35,34,50,0,1,05,1,5,11,0,0,0.0,15200.0,N,,0,2023HU0525438,1,0.0,0,0,1102,1.019518,4,4,72,3,2500,1,0,0,0,0,0,0,1,0.0,15496.673599999998,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,-0.22002323598723803,94606.88219618253,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7679538491562496,0.23204615084375035,0.7679538491562496,0.23204615084375035,0.0,0.0
59,72,40,0,1,03,1,2,17,0,0,0.0,12500.0,5071,,1,2023HU0525566,0,1.0,1,0,500,1.019518,2,2,72,4,1600,0,1,0,0,0,0,0,1,0.0,12743.974999999999,RET-Pharmacies And Drug Retailers,RET,14,0,0,1,0,0,0,0,0,1.0,0,6.806627190621449,0.10526073160050096,825,13791.72246538871,40561.07446103098,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8445514594185193,0.15544854058148072,0.8445514594185193,0.15544854058148072,0.0,0.0
54,72,17,0,5,03,1,2,13,0,0,0.0,12500.0,N,,1,2023HU0525566,0,1.0,1,0,500,1.019518,2,2,72,4,289,1,0,0,0,0,1,0,0,0.0,12743.974999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,40561.07446103098,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8880870578969264,0.11191294210307356,0.8880870578969264,0.11191294210307356,0.0,0.0
79,72,19,0,5,03,1,2,16,4,12,500.0,12500.0,8680,,1,2023HU0525566,0,1.0,1,0,500,1.019518,2,2,72,4,361,0,1,0,0,0,1,1,0,509.75899999999996,12743.974999999999,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,7496.163656872728,40561.07446103098,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.86655101505,0.13344898495000002,0.86655101505,0.13344898495000002,0.0,0.0
99,99,59,0,1,03,2,2,19,0,0,0.0,7800.0,8680,,1,2023HU0526053,0,0.0,1,0,900,1.019518,4,1,72,4,3481,0,0,1,0,0,0,0,1,0.0,7952.2404,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,11558.687154579171,51052.67534271273,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7803021364091733,0.21969786359082666,0.7803021364091733,0.21969786359082666,0.0,0.0
92,99,34,0,5,03,2,2,16,25,24,5100.0,7800.0,7690,0.0,1,2023HU0526053,0,0.0,1,1,900,1.019518,4,1,72,4,1156,0,1,0,0,0,0,0,0,5199.5418,7952.2404,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",PRF,13,0,0,0,0,1,0,0,0,0.0,0,5.055797238509552,0.08522458255736877,755,21507.39108217687,51052.67534271273,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8848900055650879,0.1151099944349121,0.8848900055650879,0.1151099944349121,0.0,0.0
